"t","v"
"2000","47.593369901977766"
"2001","123.0940970805287"
"2002","-2.3688472607015"
"2003","43.19412670757644"
"2004","162.0335663170955"
"2005","11.515277016987191"
"2006","145.66709181134934"
"2007","40.78703839828166"
"2008","87.23781901799654"
"2009","58.5042252307837"
"2010","30.067273668940004"
"2011","106.75333572446262"
"2012","-16.890207864782738"
"2013","-33.36599439334783"
"2014","-17.050668660205254"
"2015","76.02524225632662"
"2016","63.78700838649864"
"2017","18.759872372310777"
"2018","-94.55461470113354"
"2019","49.98990132551569"
"2020","48.40727513418578"
"2021","70.78097873698579"
"2022","35.3243843968138"
"2023","4.778617782552807"
"2024","34.56421549643099"
"2025","-22.104970686471823"
"2026","119.13314534938684"
"2027","66.55725735601825"
"2028","116.0034042169697"
"2029","46.3300232627934"
"2030","14.255497786494722"
"2031","-13.328635638054358"
"2032","98.95297705279579"
"2033","55.75799848049022"
"2034","69.07094064988695"
"2035","125.81322734726372"
"2036","27.50891741388086"
"2037","-49.79805522834936"
"2038","77.29886349812702"
"2039","43.28262724183714"
"2040","52.39193676942523"
"2041","52.11193244630252"
"2042","57.989768596425975"
"2043","-21.313429446710828"
"2044","101.55287772109222"
"2045","162.1248664894279"
"2046","60.36204180591649"
"2047","54.72696969058717"
"2048","77.10963521863843"
"2049","-88.79049023123348"
"2050","-4.488060432811231"
"2051","-46.40889175744656"
"2052","3.2374087889365555"
"2053","97.05181400386832"
"2054","104.92359663777731"
"2055","66.81321810275159"
"2056","15.592175799207045"
"2057","75.28888253942519"
"2058","60.57438553954525"
"2059","99.06296288899034"
"2060","116.99532429818528"
"2061","22.483906296983918"
"2062","46.98143282648253"
"2063","144.49760162991782"
"2064","113.22797579739"
"2065","49.22325103371952"
"2066","80.92597456437713"
"2067","128.96790519320695"
"2068","97.22345447250385"
"2069","-13.776725005903586"
"2070","80.66749369819252"
"2071","74.63028785449208"
"2072","56.44456561872963"
"2073","32.30634581488825"
"2074","74.708214671242"
"2075","12.028133980002583"
"2076","22.2989160111969"
"2077","105.44118638487818"
"2078","103.28626360658052"
"2079","82.76631534817827"
"2080","110.52393219144068"
"2081","10.915481758855432"
"2082","47.028118848873774"
"2083","94.34438040274866"
"2084","71.98755692568753"
"2085","93.08627383343159"
"2086","41.94959057239174"
"2087","84.31584701229067"
"2088","-47.00933004190092"
"2089","-63.814830781711706"
"2090","32.52601729528679"
"2091","24.409797351255524"
"2092","78.77503791435444"
"2093","-7.606373275157921"
"2094","53.77284790751071"
"2095","-54.46011165057497"
"2096","-19.045577258014546"
"2097","134.196355774484"
"2098","-12.872158871613124"
"2099","34.44399685988283"
"2100","-12.004389390496456"
"2101","66.28221047440104"
"2102","40.8847517562669"
"2103","121.69604410952823"
"2104","0.38329981822658254"
"2105","73.3666555081577"
"2106","26.07301219366092"
"2107","2.901402250480089"
"2108","-25.649800861802788"
"2109","90.85010450339914"
"2110","56.396656682733834"
"2111","-27.715149314831052"
"2112","86.83357881400183"
"2113","70.6302225600047"
"2114","-10.528078719960469"
"2115","91.41491425478989"
"2116","26.4649826946804"
"2117","25.68313770826267"
"2118","58.5249450690135"
"2119","51.2783297281283"
"2120","101.48623814194809"
"2121","103.51397137793649"
"2122","93.00677267327612"
"2123","0.6657596307952645"
"2124","50.07167589169817"
"2125","5.080584634719855"
"2126","-48.34761763649814"
"2127","46.24749101961441"
"2128","33.48919579938496"
"2129","26.7334154094514"
"2130","17.549841684447976"
"2131","90.54917857681755"
"2132","61.76919391342203"
"2133","94.66466244486509"
"2134","-21.21402317742219"
"2135","15.40022948148627"
"2136","46.60076080966472"
"2137","90.43369446277399"
"2138","41.26826896231983"
"2139","43.62350373249346"
"2140","121.27106868869006"
"2141","103.65789788654497"
"2142","-48.24802873261052"
"2143","-4.666462954344908"
"2144","-5.65256053886948"
"2145","35.06352271973156"
"2146","-19.963546042495878"
"2147","59.73956795002175"
"2148","60.66674414981543"
"2149","103.89676277703562"
"2150","42.14296858618607"
"2151","84.79102463562114"
"2152","28.607672919048937"
"2153","3.788196895925175"
"2154","-31.06344878354861"
"2155","-39.549975030973364"
"2156","40.1196053311777"
"2157","143.94194549505283"
"2158","76.25347696956922"
"2159","-7.6449028780033"
"2160","53.62729148433696"
"2161","34.420850900027084"
"2162","45.95713310217088"
"2163","234.39851571203627"
"2164","70.09633791794579"
"2165","39.32519781819501"
"2166","67.41383806146426"
"2167","-12.751143130251599"
"2168","31.815469270378856"
"2169","-30.032501573373864"
"2170","135.51318642457562"
"2171","-28.221305290900915"
"2172","21.162223822180646"
"2173","25.52713621475918"
"2174","63.46044843207565"
"2175","17.243083247557443"
"2176","-0.6103512988771556"
"2177","96.22775236527784"
"2178","55.80574831779261"
"2179","-39.07099698000536"
"2180","109.57641997059133"
"2181","-31.488073627130795"
"2182","-54.87618099887848"
"2183","91.70533706332395"
"2184","21.84217049589018"
"2185","46.89863289373838"
"2186","-60.39799580270682"
"2187","65.13394296700969"
"2188","12.969453080273656"
"2189","66.11886156778937"
"2190","71.67545173044807"
"2191","136.09650163024503"
"2192","-109.56755536219333"
"2193","8.603866337118227"
"2194","0.9998130808009122"
"2195","101.82606405169683"
"2196","17.151533166014588"
"2197","63.9562202942799"
"2198","84.85305029520836"
"2199","36.88490855702199"
"2200","-36.71373392779361"
"2201","1.372742626164623"
"2202","39.91936496976122"
"2203","80.12667118912805"
"2204","39.53202145864328"
"2205","32.463056471238346"
"2206","84.69683076706056"
"2207","80.40725931310931"
"2208","35.302839752459704"
"2209","125.03761577116137"
"2210","111.93883276849388"
"2211","106.11821239654077"
"2212","75.59870722883247"
"2213","-7.070629606001397"
"2214","92.80788183663829"
"2215","68.43193072270994"
"2216","51.92570139280333"
"2217","-17.551239729757725"
"2218","21.75182347039096"
"2219","-0.13343516521601373"
"2220","14.682778167306527"
"2221","-7.7649073101117665"
"2222","59.75564733715909"
"2223","70.44278243574107"
"2224","55.532826889567524"
"2225","7.145775664447768"
"2226","94.33633030141645"
"2227","30.416791303980837"
"2228","55.30336861261392"
"2229","38.1325772213838"
"2230","49.72383746171246"
"2231","-49.61647121996843"
"2232","50.437175020618895"
"2233","61.134320298156744"
"2234","62.7373665025437"
"2235","34.13867837632995"
"2236","-53.827298284106256"
"2237","72.48202104464117"
"2238","-5.799817600778589"
"2239","57.60713885976844"
"2240","-9.19576575455929"
"2241","27.908756860583104"
"2242","110.58242922321836"
"2243","90.38163375599503"
"2244","26.754530535342912"
"2245","41.11993666503836"
"2246","59.69573898237223"
"2247","38.0840508946982"
"2248","-15.434983324239901"
"2249","-94.40034935193057"
"2250","-30.627810420873395"
"2251","97.12363130294762"
"2252","25.53880338988316"
"2253","119.0166150869407"
"2254","73.06400206208161"
"2255","67.04368034007753"
"2256","7.359835089326701"
"2257","51.045044157838056"
"2258","16.507584457042196"
"2259","-7.369826972032683"
"2260","88.08007839946525"
"2261","38.3376831402937"
"2262","48.88314625084857"
"2263","4.984808559443344"
"2264","46.28823474703642"
"2265","14.985937249332544"
"2266","36.282365423622466"
"2267","64.533622093868"
"2268","-55.90644664918161"
"2269","36.329492978473176"
"2270","72.47152869564788"
"2271","69.77515400493961"
"2272","28.188414286074906"
"2273","43.67013683036601"
"2274","34.06413119449024"
"2275","29.020533884205367"
"2276","65.70750063981973"
"2277","-6.614810123083451"
"2278","38.097699419334646"
"2279","43.33638736193278"
"2280","81.77120860046642"
"2281","213.3548259507048"
"2282","-30.307218285568098"
"2283","6.621950013057059"
"2284","120.9958407100163"
"2285","125.38693318305654"
"2286","128.15814859296745"
"2287","83.16295985370772"
"2288","59.34675766190033"
"2289","65.8741747795922"
"2290","76.662620516555"
"2291","3.8223223001825204"
"2292","93.94410094916725"
"2293","85.87922622639825"
"2294","47.43685796217591"
"2295","63.50142046788232"
"2296","56.26894557788063"
"2297","29.128659241637404"
"2298","109.95725822045766"
"2299","10.165900041727305"
"2300","10.558526969226932"
"2301","-26.247813402615527"
"2302","57.84603531279785"
"2303","4.922777294713995"
"2304","6.579319872607769"
"2305","88.1557215179567"
"2306","75.43396666582723"
"2307","28.883198097568616"
"2308","105.82057946383117"
"2309","32.73995450287595"
"2310","64.61250375377814"
"2311","7.9961495080299585"
"2312","72.05200407959694"
"2313","-49.048842236263575"
"2314","26.330500047298006"
"2315","158.1688511117142"
"2316","-35.40236387456396"
"2317","115.42562440323339"
"2318","28.66092531054771"
"2319","47.19390081918606"
"2320","8.380739598059186"
"2321","140.11326863932382"
"2322","106.29830103332658"
"2323","105.0434647933512"
"2324","18.016608118048154"
"2325","37.94766268744496"
"2326","-7.708577965919723"
"2327","-0.8239466587369861"
"2328","59.438236452806564"
"2329","103.26881746091574"
"2330","29.918830505705206"
"2331","51.42224750853189"
"2332","72.11259622485944"
"2333","48.71932769911945"
"2334","106.6334632942166"
"2335","62.31316386312083"
"2336","82.49859301254205"
"2337","63.014751656348594"
"2338","-6.417684661083619"
"2339","24.8905353454764"
"2340","-30.0076161542162"
"2341","25.05868860736353"
"2342","-6.588313135288729"
"2343","64.09957466054065"
"2344","0.9958637331627003"
"2345","-14.264655310933648"
"2346","-7.139160331362703"
"2347","58.71810270269387"
"2348","-17.89695544222716"
"2349","-2.9013593826629673"
"2350","25.09969543706578"
"2351","-82.31578719271994"
"2352","-17.274913588408225"
"2353","21.742513209759004"
"2354","-9.16323530530559"
"2355","81.10766309769141"
