"t","v"
"0","-84.72271823741136"
"1","76.20453041895063"
"2","-75.01456869521972"
"3","-38.04675760339531"
"4","-9.82354810543682"
"5","63.31084384187615"
"6","47.24120155947469"
"7","-3.495677147072946"
"8","55.99877935290984"
"9","-42.31908094287886"
"10","7.1771712272873165"
"11","-51.371694801631946"
"12","17.277210701206318"
"13","-9.922022902641995"
"14","-84.91283246618143"
"15","-0.8857103553936759"
"16","-22.953223125689085"
"17","-81.799621248743"
"18","-50.80606345589249"
"19","-55.3273867420771"
"20","33.63941089408183"
"21","-100.63307755529245"
"22","11.713370423014977"
"23","57.67597549644112"
"24","5.926600734040275"
"25","66.67206625035294"
"26","-94.86630825670375"
"27","87.54363610542501"
"28","68.24318325891556"
"29","-10.48745775510263"
"30","60.18667453272558"
"31","3.843438730264307"
"32","15.159520934799035"
"33","-163.54830435296333"
"34","53.03598116785354"
"35","59.946134049052425"
"36","73.36922926746031"
"37","32.798264317529096"
"38","117.47674080804033"
"39","30.36259361815782"
"40","-61.89010000882248"
"41","-43.272624725882906"
"42","37.46792952482812"
"43","-67.01451596643128"
"44","-13.767908513510175"
"45","28.137541244524563"
"46","-19.776371654710992"
"47","-68.59756853324944"
"48","-83.11708317386086"
"49","-19.276397593663187"
"50","48.89957798497483"
"51","-44.692415086616464"
"52","-59.69174927423206"
"53","56.03805004110179"
"54","-70.02675225546565"
"55","46.5688012530741"
"56","-94.14524344653672"
"57","16.80700499996219"
"58","33.78006634324952"
"59","-13.310029254262236"
"60","-60.40349717680922"
"61","4.911291004266514"
"62","-5.541758768585914"
"63","-33.04005928893048"
"64","-37.57516124107844"
"65","-43.50917342848318"
"66","-21.914110726163187"
"67","-6.4437325395280896"
"68","7.183583732264129"
"69","0.7906642881445831"
"70","-21.53587589773721"
"71","48.29921851826902"
"72","-5.1452660233251235"
"73","43.01741991009899"
"74","44.74057768303092"
"75","66.53363411340648"
"76","-28.211948952668685"
"77","70.78118105818793"
"78","81.47387553566634"
"79","-43.637711909683546"
"80","7.491200293806197"
"81","-17.096636444065982"
"82","10.772390038476003"
"83","-1.7333140752237397"
"84","-66.65144512922717"
"85","-8.188076983590538"
"86","113.1696384797361"
"87","9.956538011041793"
"88","-1.3705298563077863"
"89","-57.86517491632237"
"90","42.77294386941701"
"91","-103.37667094243571"
"92","63.26329169903481"
"93","74.67845038791403"
"94","-67.0232426041747"
"95","-31.82600752630066"
"96","-118.68048017640726"
"97","59.2485669287843"
"98","-18.265318899940617"
"99","81.6031520105128"
"100","-26.696004331524726"
"101","83.02086247460232"
"102","26.85399329652492"
"103","53.435664018175196"
"104","22.840867377333822"
"105","41.889068206107105"
"106","-68.23850121993136"
"107","2.375995957359753"
"108","-39.94019412283307"
"109","107.18773478056829"
"110","-26.402833748272048"
"111","23.546419658174468"
"112","30.23934270929508"
"113","71.08367024965291"
"114","14.369896634018701"
"115","31.09860341092745"
"116","31.13931676711546"
"117","-32.384005145912255"
"118","-70.24781574318742"
"119","-43.942629468437666"
"120","54.09625010089433"
"121","-29.43320084110522"
"122","9.323779266562202"
"123","46.00308979311301"
"124","40.99385066283223"
"125","4.121436436311109"
"126","-73.25811771869846"
"127","-57.240956968673146"
"128","-41.48829735306722"
"129","-10.984355767798654"
"130","-34.6676647693982"
"131","10.637220666878978"
"132","-11.02346828866132"
"133","-36.68352663894133"
"134","1.2100369258408952"
"135","-4.4859200003416015"
"136","40.07004642159345"
"137","-33.435728394888756"
"138","-4.497868666195438"
"139","-33.77847623445085"
"140","54.895314537204484"
"141","66.33138499346424"
"142","-62.61955556803147"
"143","-59.40129959786645"
"144","25.049519086342126"
"145","3.643778840342539"
"146","72.34320221227213"
"147","87.04955604119223"
"148","-19.94352046393454"
"149","36.596222420961205"
"150","-25.58164921640003"
"151","38.033895330666056"
"152","11.995276159806895"
"153","-37.53654957910386"
"154","32.91340929518788"
"155","-68.37050516030894"
"156","22.136414474375478"
"157","-28.036900277841113"
"158","-20.23003696927909"
"159","-52.65210619067848"
"160","31.354946281593843"
"161","-40.39835799105825"
"162","-44.476130985263325"
"163","-19.425813143067675"
"164","10.190707968465107"
"165","-56.3024325631256"
"166","38.84169639276153"
"167","21.542217271409356"
"168","-25.232355174062366"
"169","20.954469472340957"
"170","45.65269235910271"
"171","49.46452948305326"
"172","35.703126161265544"
"173","8.576938347206168"
"174","47.619333695819975"
"175","19.732627650829627"
"176","24.36643269432261"
"177","50.30128127515685"
"178","-38.394988429499136"
"179","-22.344239778701887"
"180","56.3843484867479"
"181","4.684524104518708"
"182","-38.70992667805965"
"183","-16.789605056423547"
"184","96.8232024062023"
"185","-1.1060931024926504"
"186","-92.10299378159597"
"187","16.79494943109024"
"188","-31.45542853804738"
"189","-5.712254291824669"
"190","-58.68275263361739"
"191","26.38061620513658"
"192","105.06153174640455"
"193","51.0840420532747"
"194","-43.696784533291975"
"195","10.705715781832492"
"196","41.25147456598443"
"197","-105.39495527656271"
"198","41.81806037551214"
"199","46.764928558859374"
"200","-50.628444710513214"
"201","-8.195522385042866"
"202","84.32674765471677"
"203","-67.48495920340439"
"204","-0.8616209208136274"
"205","-53.76734985615906"
"206","43.924860635710544"
"207","8.18291920154325"
"208","46.03998778105383"
"209","15.451094384428359"
"210","98.27699258705258"
"211","-76.54643051697279"
"212","-6.468604093067104"
"213","80.70034957062033"
"214","53.5060418333863"
"215","-66.82386699732396"
"216","26.67663918822814"
"217","40.6678838212972"
"218","-49.441838750620086"
"219","27.744956781813073"
"220","-27.919833325109366"
"221","29.116185898848045"
"222","91.33532376179518"
"223","-63.52759635316212"
"224","-42.94602065138874"
"225","43.55759462927399"
"226","33.146418342161255"
"227","17.43201375960309"
"228","69.51079489956246"
"229","21.26010437861643"
"230","63.98650880702969"
"231","12.435615703770548"
"232","-39.60483918636875"
"233","-87.00043644392044"
"234","4.926687253673266"
"235","-49.622600525404216"
"236","-25.84513822102826"
"237","53.9796121779536"
"238","-35.09098899461703"
"239","-52.45341432723503"
"240","-24.902286501704783"
"241","3.7837664671303646"
"242","-51.938953529845115"
"243","-45.4470189553855"
"244","-13.78169691846498"
"245","-81.78731817743416"
"246","76.83758073158995"
"247","36.4558431068357"
"248","13.496046284890127"
"249","-29.284981925444328"
"250","65.77467469266708"
"251","-26.295451015268366"
"252","7.31154280494384"
"253","29.519073536735846"
"254","-72.14321775490865"
"255","-63.79341039177583"
"256","-14.409339364268874"
"257","-13.19433196985506"
"258","40.88258993640744"
"259","-74.59997770384852"
"260","7.349523132514808"
"261","46.11241813295138"
"262","-79.86713423819234"
"263","-7.975923889043631"
"264","52.34458458703733"
"265","20.886611884266053"
"266","-33.70867951013434"
"267","-69.15419051604309"
"268","-32.32653162512327"
