"t","v"
"6000","69.65663015724388"
"6001","158.14310981490254"
"6002","177.0587313013017"
"6003","175.6888403492875"
"6004","60.51346690386273"
"6005","72.10717576518981"
"6006","124.85907179795473"
"6007","118.31070439566885"
"6008","24.537588986793452"
"6009","96.97298085384669"
"6010","93.83995314294184"
"6011","65.47521353133723"
"6012","87.42432696497575"
"6013","67.61566539691961"
"6014","219.36003469789154"
"6015","60.2606241889908"
"6016","59.205644655852225"
"6017","72.66492867943808"
"6018","110.7876146381915"
"6019","89.72826553006591"
"6020","69.36362679443741"
"6021","164.50063537939803"
"6022","131.72949353591093"
"6023","118.9683211762013"
"6024","117.09810185301978"
"6025","57.89219797863336"
"6026","96.47722286380156"
"6027","70.85898939159422"
"6028","127.31662108565772"
"6029","81.13688520151925"
"6030","101.46105588864336"
"6031","40.256543263294134"
"6032","133.95798046190342"
"6033","134.62411356624054"
"6034","126.59574247783308"
"6035","134.42105235172545"
"6036","83.77665393290692"
"6037","108.06533623938883"
"6038","82.34176075881366"
"6039","190.48441022059762"
"6040","132.14060928969488"
"6041","19.723909451124015"
"6042","65.57421672956994"
"6043","114.94703377912296"
"6044","95.81208822267115"
"6045","157.3977309822109"
"6046","74.89598943283622"
"6047","120.46552533340531"
"6048","151.8776892978624"
"6049","23.43104669083182"
"6050","215.16203265483875"
"6051","62.25112734628974"
"6052","101.4093998900864"
"6053","105.09090138013923"
"6054","128.64967182459893"
"6055","70.90827883975324"
"6056","103.32822210056383"
"6057","57.25505629819736"
"6058","222.51492655470304"
"6059","90.29788694494525"
"6060","101.95197592057994"
"6061","79.52669289671931"
"6062","99.98580894004249"
"6063","150.64881110161906"
"6064","63.885463959365715"
"6065","103.09852851975096"
"6066","117.3605198341506"
"6067","68.59277304343397"
"6068","101.0557692194193"
"6069","151.78034939031164"
"6070","145.38328222871925"
"6071","99.49181450596043"
"6072","113.23897964568042"
"6073","136.42110123080144"
"6074","47.31124053060694"
"6075","185.67275757459993"
"6076","148.41005526268307"
"6077","99.56614096880816"
"6078","92.47085062656922"
"6079","146.91176151312237"
"6080","104.55867666240903"
"6081","119.95802847596569"
"6082","122.75948019640573"
"6083","73.11085094241618"
"6084","117.2683994364201"
"6085","167.06364475976213"
"6086","70.30590502963885"
"6087","125.72500412669415"
"6088","106.76630308344559"
"6089","86.81264640120247"
"6090","66.75749018179187"
"6091","74.85586915123801"
"6092","155.4388400430413"
"6093","130.34223732025887"
"6094","162.96756251507577"
"6095","106.44236604505835"
"6096","103.55223020883724"
"6097","95.5002430927286"
"6098","155.53202460956527"
"6099","65.46059365018958"
"6100","129.67390552612326"
"6101","176.06864160154203"
"6102","35.25327629284335"
"6103","182.33182027237822"
"6104","123.53073472449897"
"6105","153.01736641658982"
"6106","109.9307638605219"
"6107","140.57473663152697"
"6108","96.0372887470555"
"6109","34.442475027253195"
"6110","253.36141227570317"
"6111","102.2555432025909"
"6112","127.73568513545364"
"6113","77.84952390797076"
"6114","126.05549030114842"
"6115","56.25856208591303"
